1.488562217;-0.955794808
1.481727198;-0.938616179
1.487458545;-0.929506802
1.47185207;-0.907244392
1.461156099;-0.888325945
1.464006295;-0.877801018
1.471947203;-0.870328423
1.477259728;-0.861280341
1.487718382;-0.855189968
1.569498685;-0.889432375
1.633418906;-0.912460339
1.653002754;-0.91013777
1.658556137;-0.899978003
1.658756057;-0.886955185
1.669475366;-0.879557201
1.66951546;-0.866532911
1.674800978;-0.856272644
1.684489208;-0.848228888
1.689662133;-0.837877089
1.694771443;-0.827493745
1.701619485;-0.817945702
1.711125883;-0.80962784
1.716061454;-0.799113328
1.720932417;-0.788568729
1.725738588;-0.777994442
1.732308055;-0.76820162
1.736989042;-0.757557916
1.741604631;-0.746885691
1.751683411;-0.738516292
1.756181887;-0.727754263
1.760614244;-0.716964833
1.765908695;-0.706519845
1.770210577;-0.695671133
1.774445811;-0.68479623
1.782354815;-0.675312803
1.793025869;-0.666803707
1.798022997;-0.656132178
1.80389806;-0.645761429
1.811600539;-0.636005757
1.817360096;-0.625528957
1.821164058;-0.61436607
1.825848865;-0.603493859
1.837128575;-0.594743286
1.842649762;-0.584063981
1.850974295;-0.574228195
1.854462848;-0.562860021
1.862674875;-0.552893437
1.866992733;-0.541732553
1.87605411;-0.53190334
1.881209936;-0.520915793
1.885336085;-0.509624025
1.888427589;-0.498046227
1.902101347;-0.489189547
1.909917114;-0.478724917
1.913790074;-0.46723406
1.921485457;-0.456638515
1.930096918;-0.446191301
1.935725387;-0.434997813
1.944220055;-0.424391819
1.949722351;-0.413076115
1.952220235;-0.401105067
1.95954839;-0.390095131
1.969760572;-0.379577999
1.977951042;-0.368583794
1.982143618;-0.356794665
1.991192283;-0.345823544
1.993276732;-0.333599308
2.000222633;-0.322157588
2.004138261;-0.310184304
2.007981953;-0.298175051
2.029574429;-0.288664933
2.031307437;-0.276206264
2.043872711;-0.265152392
2.053400761;-0.253586941
2.056904568;-0.241215694
2.059339736;-0.228700592
2.06070425;-0.216060416
2.08189455;-0.205375541
2.090085761;-0.193241853
2.093224817;-0.180585603
2.095290201;-0.167818249
2.099272329;-0.155179791
2.102180495;-0.142431182
2.115990048;-0.130328936
2.126734797;-0.11789653
2.134409645;-0.10518947
2.136013895;-0.092134089
2.153527352;-0.079654382
2.15797361;-0.066562407
2.167338724;-0.053542348
2.177624721;-0.040428421
2.18683116;-0.02717785
2.194956492;-0.013809525
2.200999949;-0.000342198
2.202960673;0.013174852
2.222836876;0.026934038
2.22462929;0.040609101
2.235335124;0.054526653
2.241955184;0.06845502
2.25748223;0.082796541
2.258929727;0.096732192
2.272277086;0.111275686
2.275545421;0.125436178
2.290702998;0.140374952
2.308755304;0.155706274
2.309751143;0.170016425
2.313648739;0.184583237
2.32741736;0.200060669
2.33112502;0.214796448
2.340710289;0.230172398
2.353177985;0.245985925
2.369515104;0.262401355
2.371833303;0.277400138
2.370086559;0.291948211
2.368250582;0.306485293
2.301915355;0.312273096
2.197977777;0.311919571
2.187119642;0.324081038
2.167300994;0.334747285
2.154345483;0.346293516
2.152180111;0.359505813
2.14993371;0.372704574
2.147606366;0.385889303
2.151097011;0.400156834
2.51684867;0.484191681
2.529523429;0.502744671
2.545983029;0.522275114
2.542730482;0.537887141
2.545244611;0.554756676
2.563259043;0.575180466
2.575271339;0.594496373
2.59298064;0.615366717
2.608586805;0.63600281
2.632767303;0.659038887
2.637391064;0.677419846
2.653492095;0.698938819
2.671358542;0.721201997
2.676521208;0.740245195
2.694058533;0.762920936
2.698931352;0.782220708
2.719967069;0.806441279
2.729322518;0.827467571
2.742342502;0.849822864
2.764723741;0.875387451
2.77547559;0.897565914
2.790806519;0.921476715
2.799314536;0.943373789
2.828462693;0.972563324
2.840371215;0.996188386
2.861511587;1.023363399
2.874908156;1.048094815
2.883421369;1.071287569
2.913268129;1.102766462
2.928839943;1.129255154
2.943264779;1.155610691
2.969546988;1.187010697
2.978880682;1.211992739
2.999106102;1.241724174
3.018156266;1.271360836
3.043388843;1.304034536
3.035330146;1.322683871
3.027157171;1.341283408
3.006105285;1.354082553
2.98682955;1.367506784
2.962062442;1.378214362
2.944509569;1.392089149
2.92329267;1.40406879
2.907432372;1.418471474
2.885233654;1.429624758
2.873727426;1.445952879
2.847881212;1.454914538
2.831798815;1.468678262
2.809460731;1.479038572
2.788866694;1.490122877
2.779670973;1.50720699
2.755476167;1.516039568
2.733897715;1.526094541
1.898696936;1.075208632
1.892063838;1.086838577
1.885359504;1.098427603
1.881167044;1.111501374
2.540828772;1.52237726
2.55280586;1.550919461
2.547498822;1.569176335
2.53358147;1.582129535
2.502702513;1.584273808
2.487043032;1.59582001
2.477204447;1.611050179
2.467272596;1.626219692
2.443942931;1.632440905
2.386676985;1.6154556
2.376719807;1.630069564
2.366673147;1.644622157
2.323830442;1.63608561
2.313747864;1.650313566
1.749973638;1.264465468
1.742182081;1.275179301
1.719062378;1.274529321
1.709610316;1.283852256
1.700904691;1.293712716
1.688973502;1.301073549
1.6754394;1.307106659
1.665033629;1.315502537
1.652245474;1.321945773
1.642549204;1.330799932
1.631260068;1.338316161
1.615325587;1.341910149
1.607061373;1.351796339
1.598736654;1.361631635
1.584293339;1.366191293
1.575880723;1.375886616
1.410817753;1.24710959
1.39270677;1.246406313
1.379104291;1.249556777
1.368463545;1.255291401
1.357071664;1.260262073
1.344213321;1.263770412
1.332811899;1.268547423
1.325003148;1.276701523
1.320723706;1.288298878
1.341255621;1.324484173
1.533952979;1.533476074
1.871027507;1.89354159
1.915252847;1.962236249
1.917058392;1.988348959
1.904822024;2.000074378
1.898680593;2.018279589
1.893068063;2.037217158
1.88391341;2.052478097
1.872627588;2.065480697
1.859918785;2.076932042
1.847139958;2.088305192
1.82837023;2.092821909
1.814187856;2.102486896
1.799307175;2.111295644
1.781811004;2.116940794
1.767509762;2.126296034
1.754429782;2.137101243
1.740653885;2.147049072
1.727447072;2.157689106
1.714175222;2.168247904
1.698992758;2.1763603
1.681333357;2.181200096
1.666101197;2.189088258
1.654440075;2.201668403
1.639112262;2.209369049
1.623752305;2.216964578
0.948610697;1.311982702
0.9306667;1.30394152
0.919768672;1.305539965
0.902035295;1.297201782
0.892361242;1.300238626
0.884366329;1.305689575
0.860778536;1.287812637
0.852309849;1.292235216
0.844364798;1.297440565
0.836387958;1.302597066
1.457156201;2.300309778
1.456262646;2.330408246
1.442460925;2.340151251
1.429113775;2.350666803
1.414663452;2.359391429
1.400668917;2.368888157
1.386107325;2.377437906
1.373486971;2.389365977
1.358800242;2.397748555
1.344062354;2.40604086
1.317698218;2.393218757
1.191862818;2.196466341
1.115177552;2.085570443
0.967652762;1.836688332
0.867454252;1.671290573
0.788444541;1.542134619
0.706107833;1.402252435
0.65928396;1.3295114
0.605483214;1.240076637
0.562770911;1.170764693
0.525210259;1.11001725
0.485884551;1.043416147
0.455312024;0.993649878
0.427013338;0.947196221
0.400924236;0.904091147
0.372182809;0.853370345
0.353539041;0.824390182
0.332157515;0.787842889
0.320043437;0.772313564
0.305115494;0.749256672
0.290854389;0.726975043
0.27468403;0.698963278
0.263909377;0.683842681
0.253685192;0.669551979
0.244692222;0.657973972
0.234479839;0.642553676
0.222443924;0.621384531
0.217301978;0.618963548
0.209594503;0.608938533
0.203616645;0.603580395
0.189552927;0.573485531
0.182950545;0.565123948
0.177666646;0.560516336
0.167112856;0.538673654
0.16380447;0.539688899
0.159636242;0.537807827
0.155497314;0.535896088
0.145932458;0.514712294
0.137701092;0.497287021
0.130993986;0.484607625
0.126487932;0.479600662
0.121550154;0.472619895
0.117675399;0.469476834
0.111472084;0.456589502
0.108668405;0.457264887
0.102932572;0.445257088
0.099760088;0.443928977
0.094475161;0.432808773
0.091610457;0.432402042
0.087748019;0.42707877
0.084735375;0.425647628
0.078526851;0.407502794
0.075841792;0.40699389
0.072988782;0.405483216
0.067419337;0.388188908
0.064871121;0.387609008
0.061378495;0.381088817
0.057968366;0.374540618
0.054053409;0.364008557
0.050974002;0.35839314
0.048369781;0.355726528
0.045671563;0.352049855
0.043510566;0.352323464
0.041114984;0.350597415
0.03852148;0.346867555
0.035349651;0.337151884
0.033280261;0.337362439
0.030657236;0.331585791
0.028450182;0.329775056
0.026346348;0.32894662
0.023516558;0.318132009
0.021361297;0.315277186
0.019364914;0.314404196
0.01726935;0.311521706
0.015357564;0.311621805
0.013359012;0.309712025
0.011458403;0.309788164
0.009249061;0.299857403
0.007334906;0.296909403
0.005420156;0.291949686
0.003516841;0.28297814
0.001780454;0.282994392
4.40E-05;0.282999989
-0.001674516;0.279994994
-0.003392501;0.279979449
-0.005055605;0.276953871
-0.006754867;0.276917636
-0.008301278;0.27187331
-0.009969305;0.271817257
-0.011594173;0.270751868
-0.012863958;0.26268522
-0.014365442;0.260604371
-0.015658383;0.255520687
-0.016956778;0.251428856
-0.018499197;0.251320078
-0.02004092;0.251201838
-0.021667529;0.252070454
-0.023213797;0.251932759
-0.02475919;0.25178558
-0.026095717;0.249639755
-0.026856514;0.242517482
-0.028111739;0.240361664
-0.029586041;0.240184649
-0.030674197;0.237023396
-0.032127968;0.23683072
-0.033018513;0.232668815
-0.034298943;0.231472636
-0.035718587;0.231257824
-0.036978181;0.230046978
-0.038389026;0.229815753
-0.039286002;0.226619973
-0.040675777;0.226374652
-0.040966698;0.220222008
-0.041939351;0.218002505
-0.0432762;0.217741066
-0.043807608;0.213553017
-0.04491016;0.212301847
-0.046211975;0.212022287
-0.046855202;0.208807545
-0.047910606;0.207541739
-0.048952249;0.206270881
-0.050453855;0.206938175
-0.050508508;0.20177436
-0.051745622;0.201460647
-0.054509078;0.206941444
-0.055777821;0.206603087
-0.055445087;0.200474048
-0.056129184;0.198205739
-0.056230816;0.194015716
-0.056851697;0.191749539
-0.05802718;0.191397094
-0.059792484;0.192947821
-0.060975264;0.192577309
-0.060309534;0.186490638
-0.061452684;0.186117075
-0.062274165;0.184788868
-0.063406836;0.184403282
-0.063544243;0.181179827
-0.063981257;0.17890332
-0.064735268;0.177567856
-0.064430496;0.173417739
-0.065493354;0.173019136
-0.067992744;0.176346208
-0.069073504;0.175925693
-0.070151663;0.175498554
-0.071227182;0.175064808
-0.068857165;0.16630903
-0.069876322;0.1658834
-0.068923598;0.160855639
-0.069909292;0.160429704
-0.075753548;0.17096901
-0.076801168;0.170500976
-0.072850434;0.159115723
-0.076356533;0.164105691
-0.073515304;0.155497595
-0.074035081;0.154142169
-0.075417963;0.154583741
-0.0750331;0.151429963
-0.075511371;0.150073422
-0.076430783;0.149607268
-0.077347317;0.149135481
-0.077795099;0.147773209
-0.076815319;0.143765113
-0.077219335;0.142411988
-0.078091705;0.141935499
-0.077986304;0.13970732
-0.077856543;0.137485857
-0.078698675;0.13700555
-0.079537844;0.136520085
-0.079356624;0.134307585
-0.080179226;0.133818133
-0.078921912;0.129905082
-0.079717509;0.129418381
-0.078921094;0.126382206
-0.079695075;0.125895577
-0.078305889;0.122037644
-0.079053223;0.121554871
-0.078696932;0.119397633
-0.07942806;0.118912511
-0.078474597;0.115938509
-0.079184505;0.115454815
-0.079891431;0.114966775
-0.08059535;0.114474406
-0.081876923;0.114791856
-0.082579732;0.114287307
-0.082688796;0.112971515
-0.082189268;0.110855416
-0.082867917;0.110349025
-0.083543446;0.10983848
-0.084215829;0.1093238
-0.086115263;0.11038189
-0.086790932;0.109851419
-0.087463334;0.109316812
-0.085614377;0.105670149
-0.083724048;0.102050397
-0.084348641;0.101534755
-0.086257487;0.102545828
-0.088181867;0.103537241
-0.087509387;0.101479595
-0.088130407;0.100940737
-0.088085808;0.099648838
-0.088695583;0.099106477
-0.089302019;0.098560386
-0.091933032;0.100221353
-0.092546248;0.099655376
-0.09315598;0.099085647
-0.093762204;0.098512187
-0.094364899;0.097935019
-0.096360563;0.098785834
-0.096964887;0.098192717
-0.097565561;0.097595903
-0.093183302;0.092075358
-0.093746511;0.091501863
-0.094306191;0.090924923
-0.096310603;0.091723868
-0.096871598;0.091131191
-0.097428944;0.090535082
-0.097982623;0.089935565
-0.098532613;0.089332662
-0.099078893;0.088726396
-0.099621443;0.088116789
-0.100913328;0.08816179
-0.102966597;0.088847521
-0.104270908;0.088862682
-0.105579265;0.088865167
-0.106122544;0.088215672
-0.106661827;0.087562855
-0.109527472;0.088796023
-0.107728327;0.086247357
-0.106686591;0.084344373
-0.106413858;0.083072814
-0.107713593;0.083028814
-0.10822102;0.082366333
-0.108724374;0.08170075
-0.109223633;0.081032092
-0.109718781;0.080360383
-0.110209797;0.079685649
-0.1115106;0.079588847
-0.113631843;0.080055006
-0.114120912;0.079356267
-0.116254691;0.079786262
-0.118397981;0.080193018
-0.118887807;0.079465032
-0.120207924;0.079284635
-0.119015871;0.077454656